ID,Req. Timestamp,Resp. Timestamp,Method,URL,Code,Reason,RTT,Size Resp. Header,Size Resp. Body
1936,Sat May 09 01:23:24 SGT 2026,Sat May 09 01:23:24 SGT 2026,POST,http://127.0.0.1:8000/multi-agent-file,422,Unprocessable Entity,54,564,89
1937,Sat May 09 01:23:24 SGT 2026,Sat May 09 01:23:24 SGT 2026,POST,http://127.0.0.1:8000/analyze-file,422,Unprocessable Entity,59,564,89
1938,Sat May 09 01:23:24 SGT 2026,Sat May 09 01:23:24 SGT 2026,POST,http://127.0.0.1:8000/scan,422,Unprocessable Entity,54,565,169
1939,Sat May 09 01:23:24 SGT 2026,Sat May 09 01:23:24 SGT 2026,POST,http://127.0.0.1:8000/analyze-zip-html,422,Unprocessable Entity,57,564,93
1940,Sat May 09 01:23:24 SGT 2026,Sat May 09 01:23:24 SGT 2026,POST,http://127.0.0.1:8000/lc-supervisor-zip,422,Unprocessable Entity,55,565,169
1941,Sat May 09 01:23:24 SGT 2026,Sat May 09 01:23:24 SGT 2026,POST,http://127.0.0.1:8000/multi-agent-file-json,422,Unprocessable Entity,59,564,89
1942,Sat May 09 01:23:24 SGT 2026,Sat May 09 01:23:24 SGT 2026,POST,http://127.0.0.1:8000/supervisor-zip,422,Unprocessable Entity,60,565,169
1943,Sat May 09 01:23:24 SGT 2026,Sat May 09 01:23:24 SGT 2026,POST,http://127.0.0.1:8000/multi-agent-file,422,Unprocessable Entity,62,564,89
1944,Sat May 09 01:23:24 SGT 2026,Sat May 09 01:23:24 SGT 2026,POST,http://127.0.0.1:8000/analyze-file,422,Unprocessable Entity,61,564,89
1945,Sat May 09 01:23:24 SGT 2026,Sat May 09 01:23:24 SGT 2026,POST,http://127.0.0.1:8000/lc-supervisor-zip,422,Unprocessable Entity,57,565,169
1946,Sat May 09 01:23:24 SGT 2026,Sat May 09 01:23:24 SGT 2026,POST,http://127.0.0.1:8000/scan,422,Unprocessable Entity,59,565,169
1947,Sat May 09 01:23:24 SGT 2026,Sat May 09 01:23:24 SGT 2026,POST,http://127.0.0.1:8000/analyze-zip-html,422,Unprocessable Entity,58,564,93
1948,Sat May 09 01:23:24 SGT 2026,Sat May 09 01:23:24 SGT 2026,POST,http://127.0.0.1:8000/supervisor-zip,422,Unprocessable Entity,54,565,169
1949,Sat May 09 01:23:24 SGT 2026,Sat May 09 01:23:24 SGT 2026,POST,http://127.0.0.1:8000/multi-agent-file-json,422,Unprocessable Entity,57,564,89
1950,Sat May 09 01:23:24 SGT 2026,Sat May 09 01:23:24 SGT 2026,POST,http://127.0.0.1:8000/analyze-file,422,Unprocessable Entity,53,564,89
1951,Sat May 09 01:23:24 SGT 2026,Sat May 09 01:23:24 SGT 2026,POST,http://127.0.0.1:8000/multi-agent-file,422,Unprocessable Entity,55,564,89
1952,Sat May 09 01:23:24 SGT 2026,Sat May 09 01:23:24 SGT 2026,POST,http://127.0.0.1:8000/analyze-zip-html,422,Unprocessable Entity,80,564,93
1953,Sat May 09 01:23:24 SGT 2026,Sat May 09 01:23:24 SGT 2026,POST,http://127.0.0.1:8000/lc-supervisor-zip,422,Unprocessable Entity,82,565,169
1954,Sat May 09 01:23:24 SGT 2026,Sat May 09 01:23:24 SGT 2026,POST,http://127.0.0.1:8000/scan,422,Unprocessable Entity,82,565,169
1955,Sat May 09 01:23:24 SGT 2026,Sat May 09 01:23:24 SGT 2026,POST,http://127.0.0.1:8000/multi-agent-file-json,422,Unprocessable Entity,89,564,89
1956,Sat May 09 01:23:24 SGT 2026,Sat May 09 01:23:24 SGT 2026,POST,http://127.0.0.1:8000/supervisor-zip,422,Unprocessable Entity,92,565,169
1957,Sat May 09 01:23:24 SGT 2026,Sat May 09 01:23:24 SGT 2026,POST,http://127.0.0.1:8000/analyze-file,422,Unprocessable Entity,92,564,89
1958,Sat May 09 01:23:24 SGT 2026,Sat May 09 01:23:24 SGT 2026,POST,http://127.0.0.1:8000/multi-agent-file,422,Unprocessable Entity,90,564,89
1959,Sat May 09 01:23:24 SGT 2026,Sat May 09 01:23:24 SGT 2026,POST,http://127.0.0.1:8000/analyze-zip-html,422,Unprocessable Entity,84,564,93
1960,Sat May 09 01:23:24 SGT 2026,Sat May 09 01:23:24 SGT 2026,POST,http://127.0.0.1:8000/lc-supervisor-zip,422,Unprocessable Entity,81,565,169
1961,Sat May 09 01:23:24 SGT 2026,Sat May 09 01:23:24 SGT 2026,POST,http://127.0.0.1:8000/scan,422,Unprocessable Entity,78,565,169
1962,Sat May 09 01:23:24 SGT 2026,Sat May 09 01:23:24 SGT 2026,POST,http://127.0.0.1:8000/supervisor-zip,422,Unprocessable Entity,72,565,169
1963,Sat May 09 01:23:24 SGT 2026,Sat May 09 01:23:24 SGT 2026,POST,http://127.0.0.1:8000/multi-agent-file-json,422,Unprocessable Entity,77,564,89
1964,Sat May 09 01:23:24 SGT 2026,Sat May 09 01:23:24 SGT 2026,POST,http://127.0.0.1:8000/analyze-file,422,Unprocessable Entity,80,564,89
1965,Sat May 09 01:23:24 SGT 2026,Sat May 09 01:23:24 SGT 2026,POST,http://127.0.0.1:8000/multi-agent-file,422,Unprocessable Entity,88,564,89
1966,Sat May 09 01:23:24 SGT 2026,Sat May 09 01:23:24 SGT 2026,POST,http://127.0.0.1:8000/analyze-zip-html,422,Unprocessable Entity,85,564,93
1967,Sat May 09 01:23:24 SGT 2026,Sat May 09 01:23:24 SGT 2026,POST,http://127.0.0.1:8000/scan,422,Unprocessable Entity,87,565,169
1968,Sat May 09 01:23:24 SGT 2026,Sat May 09 01:23:24 SGT 2026,POST,http://127.0.0.1:8000/lc-supervisor-zip,422,Unprocessable Entity,89,565,169
1969,Sat May 09 01:23:24 SGT 2026,Sat May 09 01:23:24 SGT 2026,POST,http://127.0.0.1:8000/multi-agent-file-json,422,Unprocessable Entity,94,564,89
1970,Sat May 09 01:23:24 SGT 2026,Sat May 09 01:23:24 SGT 2026,POST,http://127.0.0.1:8000/supervisor-zip,422,Unprocessable Entity,95,565,169
1971,Sat May 09 01:23:24 SGT 2026,Sat May 09 01:23:24 SGT 2026,POST,http://127.0.0.1:8000/analyze-file,422,Unprocessable Entity,91,564,89
1972,Sat May 09 01:23:24 SGT 2026,Sat May 09 01:23:24 SGT 2026,POST,http://127.0.0.1:8000/multi-agent-file,422,Unprocessable Entity,82,564,89
1973,Sat May 09 01:23:24 SGT 2026,Sat May 09 01:23:24 SGT 2026,POST,http://127.0.0.1:8000/lc-supervisor-zip,422,Unprocessable Entity,51,564,93
1974,Sat May 09 01:23:24 SGT 2026,Sat May 09 01:23:24 SGT 2026,POST,http://127.0.0.1:8000/scan,422,Unprocessable Entity,53,565,169
1975,Sat May 09 01:23:24 SGT 2026,Sat May 09 01:23:24 SGT 2026,POST,http://127.0.0.1:8000/supervisor-zip,422,Unprocessable Entity,44,564,93
1976,Sat May 09 01:23:24 SGT 2026,Sat May 09 01:23:24 SGT 2026,POST,http://127.0.0.1:8000/lc-supervisor-zip,422,Unprocessable Entity,32,564,93
1977,Sat May 09 01:23:24 SGT 2026,Sat May 09 01:23:24 SGT 2026,POST,http://127.0.0.1:8000/scan,422,Unprocessable Entity,36,565,169
1978,Sat May 09 01:23:24 SGT 2026,Sat May 09 01:23:24 SGT 2026,POST,http://127.0.0.1:8000/supervisor-zip,422,Unprocessable Entity,36,564,93
1979,Sat May 09 01:23:24 SGT 2026,Sat May 09 01:23:24 SGT 2026,POST,http://127.0.0.1:8000/lc-supervisor-zip,422,Unprocessable Entity,39,564,93
1980,Sat May 09 01:23:24 SGT 2026,Sat May 09 01:23:24 SGT 2026,POST,http://127.0.0.1:8000/scan,422,Unprocessable Entity,35,565,169
1981,Sat May 09 01:23:24 SGT 2026,Sat May 09 01:23:24 SGT 2026,POST,http://127.0.0.1:8000/supervisor-zip,422,Unprocessable Entity,33,564,93
1982,Sat May 09 01:23:24 SGT 2026,Sat May 09 01:23:24 SGT 2026,POST,http://127.0.0.1:8000/lc-supervisor-zip,422,Unprocessable Entity,19,564,93
1983,Sat May 09 01:23:24 SGT 2026,Sat May 09 01:23:24 SGT 2026,POST,http://127.0.0.1:8000/scan,422,Unprocessable Entity,33,565,169
1984,Sat May 09 01:23:24 SGT 2026,Sat May 09 01:23:24 SGT 2026,POST,http://127.0.0.1:8000/supervisor-zip,422,Unprocessable Entity,35,564,93
1985,Sat May 09 01:23:24 SGT 2026,Sat May 09 01:23:24 SGT 2026,POST,http://127.0.0.1:8000/lc-supervisor-zip,422,Unprocessable Entity,42,564,93
1986,Sat May 09 01:23:24 SGT 2026,Sat May 09 01:23:24 SGT 2026,POST,http://127.0.0.1:8000/scan,422,Unprocessable Entity,32,565,169
1987,Sat May 09 01:23:24 SGT 2026,Sat May 09 01:23:24 SGT 2026,POST,http://127.0.0.1:8000/supervisor-zip,422,Unprocessable Entity,33,564,93
1988,Sat May 09 01:23:24 SGT 2026,Sat May 09 01:23:24 SGT 2026,POST,http://127.0.0.1:8000/lc-supervisor-zip,422,Unprocessable Entity,34,564,93
1989,Sat May 09 01:23:24 SGT 2026,Sat May 09 01:23:24 SGT 2026,POST,http://127.0.0.1:8000/scan,422,Unprocessable Entity,34,565,169
1990,Sat May 09 01:23:24 SGT 2026,Sat May 09 01:23:24 SGT 2026,POST,http://127.0.0.1:8000/supervisor-zip,422,Unprocessable Entity,33,564,93
1991,Sat May 09 01:23:24 SGT 2026,Sat May 09 01:23:25 SGT 2026,POST,http://127.0.0.1:8000/lc-supervisor-zip,422,Unprocessable Entity,28,564,93
1992,Sat May 09 01:23:24 SGT 2026,Sat May 09 01:23:25 SGT 2026,POST,http://127.0.0.1:8000/scan,422,Unprocessable Entity,32,565,169
1993,Sat May 09 01:23:24 SGT 2026,Sat May 09 01:23:25 SGT 2026,POST,http://127.0.0.1:8000/supervisor-zip,422,Unprocessable Entity,29,564,93
1994,Sat May 09 01:23:25 SGT 2026,Sat May 09 01:23:25 SGT 2026,POST,http://127.0.0.1:8000/lc-supervisor-zip,422,Unprocessable Entity,28,564,93
1995,Sat May 09 01:23:25 SGT 2026,Sat May 09 01:23:25 SGT 2026,POST,http://127.0.0.1:8000/scan,422,Unprocessable Entity,31,565,169
1996,Sat May 09 01:23:25 SGT 2026,Sat May 09 01:23:25 SGT 2026,POST,http://127.0.0.1:8000/supervisor-zip,422,Unprocessable Entity,44,564,93
1997,Sat May 09 01:23:25 SGT 2026,Sat May 09 01:23:25 SGT 2026,POST,http://127.0.0.1:8000/lc-supervisor-zip,422,Unprocessable Entity,53,564,93
1998,Sat May 09 01:23:25 SGT 2026,Sat May 09 01:23:25 SGT 2026,POST,http://127.0.0.1:8000/scan,422,Unprocessable Entity,62,565,169
1999,Sat May 09 01:23:25 SGT 2026,Sat May 09 01:23:25 SGT 2026,POST,http://127.0.0.1:8000/supervisor-zip,422,Unprocessable Entity,73,564,93
2000,Sat May 09 01:23:25 SGT 2026,Sat May 09 01:23:25 SGT 2026,POST,http://127.0.0.1:8000/lc-supervisor-zip,422,Unprocessable Entity,101,564,93
2001,Sat May 09 01:23:25 SGT 2026,Sat May 09 01:23:25 SGT 2026,POST,http://127.0.0.1:8000/scan,422,Unprocessable Entity,119,565,169
2002,Sat May 09 01:23:25 SGT 2026,Sat May 09 01:23:25 SGT 2026,POST,http://127.0.0.1:8000/supervisor-zip,422,Unprocessable Entity,118,564,93
2003,Sat May 09 01:23:25 SGT 2026,Sat May 09 01:23:25 SGT 2026,POST,http://127.0.0.1:8000/lc-supervisor-zip,422,Unprocessable Entity,103,564,93
2004,Sat May 09 01:23:25 SGT 2026,Sat May 09 01:23:25 SGT 2026,POST,http://127.0.0.1:8000/scan,422,Unprocessable Entity,93,565,169
2005,Sat May 09 01:23:25 SGT 2026,Sat May 09 01:23:25 SGT 2026,POST,http://127.0.0.1:8000/supervisor-zip,422,Unprocessable Entity,69,564,93
2006,Sat May 09 01:23:25 SGT 2026,Sat May 09 01:23:25 SGT 2026,POST,http://127.0.0.1:8000/lc-supervisor-zip,422,Unprocessable Entity,69,564,93
2007,Sat May 09 01:23:25 SGT 2026,Sat May 09 01:23:25 SGT 2026,POST,http://127.0.0.1:8000/scan,422,Unprocessable Entity,45,565,169
2008,Sat May 09 01:23:25 SGT 2026,Sat May 09 01:23:25 SGT 2026,POST,http://127.0.0.1:8000/supervisor-zip,422,Unprocessable Entity,55,564,93
2009,Sat May 09 01:23:25 SGT 2026,Sat May 09 01:23:25 SGT 2026,POST,http://127.0.0.1:8000/lc-supervisor-zip,422,Unprocessable Entity,52,564,93
2010,Sat May 09 01:23:25 SGT 2026,Sat May 09 01:23:25 SGT 2026,POST,http://127.0.0.1:8000/scan,422,Unprocessable Entity,67,565,169
2011,Sat May 09 01:23:25 SGT 2026,Sat May 09 01:23:25 SGT 2026,POST,http://127.0.0.1:8000/supervisor-zip,422,Unprocessable Entity,58,564,93
2012,Sat May 09 01:23:25 SGT 2026,Sat May 09 01:23:25 SGT 2026,POST,http://127.0.0.1:8000/lc-supervisor-zip,422,Unprocessable Entity,59,564,93
2013,Sat May 09 01:23:25 SGT 2026,Sat May 09 01:23:25 SGT 2026,POST,http://127.0.0.1:8000/scan,422,Unprocessable Entity,47,565,169
2014,Sat May 09 01:23:25 SGT 2026,Sat May 09 01:23:25 SGT 2026,POST,http://127.0.0.1:8000/supervisor-zip,422,Unprocessable Entity,39,564,93
2015,Sat May 09 01:23:25 SGT 2026,Sat May 09 01:23:25 SGT 2026,POST,http://127.0.0.1:8000/scan,422,Unprocessable Entity,149,564,93
2016,Sat May 09 01:23:25 SGT 2026,Sat May 09 01:23:25 SGT 2026,POST,http://127.0.0.1:8000/scan,422,Unprocessable Entity,23,564,93
2017,Sat May 09 01:23:25 SGT 2026,Sat May 09 01:23:25 SGT 2026,POST,http://127.0.0.1:8000/scan,422,Unprocessable Entity,20,564,93
2018,Sat May 09 01:23:25 SGT 2026,Sat May 09 01:23:25 SGT 2026,POST,http://127.0.0.1:8000/scan,422,Unprocessable Entity,9,564,93
2019,Sat May 09 01:23:25 SGT 2026,Sat May 09 01:23:25 SGT 2026,POST,http://127.0.0.1:8000/scan,422,Unprocessable Entity,14,564,93
2020,Sat May 09 01:23:25 SGT 2026,Sat May 09 01:23:25 SGT 2026,POST,http://127.0.0.1:8000/scan,422,Unprocessable Entity,14,564,93
2021,Sat May 09 01:23:25 SGT 2026,Sat May 09 01:23:25 SGT 2026,POST,http://127.0.0.1:8000/scan,422,Unprocessable Entity,20,564,93
2022,Sat May 09 01:23:25 SGT 2026,Sat May 09 01:23:25 SGT 2026,POST,http://127.0.0.1:8000/scan,422,Unprocessable Entity,14,564,93
2023,Sat May 09 01:23:25 SGT 2026,Sat May 09 01:23:25 SGT 2026,POST,http://127.0.0.1:8000/scan,422,Unprocessable Entity,10,564,93
2024,Sat May 09 01:23:25 SGT 2026,Sat May 09 01:23:25 SGT 2026,POST,http://127.0.0.1:8000/scan,422,Unprocessable Entity,15,564,93
2025,Sat May 09 01:23:25 SGT 2026,Sat May 09 01:23:25 SGT 2026,POST,http://127.0.0.1:8000/scan,422,Unprocessable Entity,16,564,93
2026,Sat May 09 01:23:25 SGT 2026,Sat May 09 01:23:25 SGT 2026,POST,http://127.0.0.1:8000/scan,422,Unprocessable Entity,12,564,93
2027,Sat May 09 01:23:25 SGT 2026,Sat May 09 01:23:25 SGT 2026,POST,http://127.0.0.1:8000/scan,422,Unprocessable Entity,9,564,93
2028,Sat May 09 01:23:25 SGT 2026,Sat May 09 01:23:25 SGT 2026,POST,http://127.0.0.1:8000/scan,422,Unprocessable Entity,20,564,93
2029,Sat May 09 01:23:25 SGT 2026,Sat May 09 01:23:25 SGT 2026,GET,http://127.0.0.1:8000,404,Not Found,18,553,22
2030,Sat May 09 01:23:25 SGT 2026,Sat May 09 01:23:25 SGT 2026,POST,http://127.0.0.1:8000/analyze-zip-html,422,Unprocessable Entity,40,564,93
2031,Sat May 09 01:23:25 SGT 2026,Sat May 09 01:23:25 SGT 2026,POST,http://127.0.0.1:8000/lc-supervisor-zip,422,Unprocessable Entity,54,565,169
2032,Sat May 09 01:23:25 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/multi-agent-file,422,Unprocessable Entity,79,564,89
2033,Sat May 09 01:23:25 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/multi-agent-file-json,422,Unprocessable Entity,77,564,89
2034,Sat May 09 01:23:25 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/analyze-file,422,Unprocessable Entity,79,564,89
2035,Sat May 09 01:23:25 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/scan,422,Unprocessable Entity,83,565,169
2036,Sat May 09 01:23:25 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/supervisor-zip,422,Unprocessable Entity,80,565,169
2037,Sat May 09 01:23:25 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/analyze-zip-html,422,Unprocessable Entity,70,564,93
2038,Sat May 09 01:23:25 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/lc-supervisor-zip,422,Unprocessable Entity,62,565,169
2039,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/multi-agent-file,422,Unprocessable Entity,51,564,89
2040,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/multi-agent-file-json,422,Unprocessable Entity,59,564,89
2041,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/analyze-file,422,Unprocessable Entity,57,564,89
2042,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/supervisor-zip,422,Unprocessable Entity,60,565,169
2043,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/scan,422,Unprocessable Entity,62,565,169
2044,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/analyze-zip-html,422,Unprocessable Entity,60,564,93
2045,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/lc-supervisor-zip,422,Unprocessable Entity,71,565,169
2046,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/multi-agent-file,422,Unprocessable Entity,83,564,89
2047,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/analyze-file,422,Unprocessable Entity,87,564,89
2048,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/multi-agent-file-json,422,Unprocessable Entity,92,564,89
2049,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/supervisor-zip,422,Unprocessable Entity,93,565,169
2050,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/scan,422,Unprocessable Entity,93,565,169
2051,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/analyze-zip-html,422,Unprocessable Entity,90,564,93
2052,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/lc-supervisor-zip,422,Unprocessable Entity,83,565,169
2053,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/multi-agent-file,422,Unprocessable Entity,71,564,89
2054,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/analyze-file,422,Unprocessable Entity,68,564,89
2055,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/multi-agent-file-json,422,Unprocessable Entity,65,564,89
2056,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/supervisor-zip,422,Unprocessable Entity,57,565,169
2057,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/scan,422,Unprocessable Entity,63,565,169
2058,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/analyze-zip-html,422,Unprocessable Entity,60,564,93
2059,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/lc-supervisor-zip,422,Unprocessable Entity,64,565,169
2060,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/multi-agent-file,422,Unprocessable Entity,60,564,89
2061,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/multi-agent-file-json,422,Unprocessable Entity,57,564,89
2062,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/analyze-file,422,Unprocessable Entity,58,564,89
2063,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/supervisor-zip,422,Unprocessable Entity,62,565,169
2064,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/scan,422,Unprocessable Entity,56,565,169
2065,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/analyze-zip-html,422,Unprocessable Entity,56,564,93
2066,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/lc-supervisor-zip,422,Unprocessable Entity,47,565,169
2067,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/multi-agent-file,422,Unprocessable Entity,47,564,89
2068,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/analyze-file,422,Unprocessable Entity,48,564,89
2069,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/multi-agent-file-json,422,Unprocessable Entity,48,564,89
2070,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/scan,422,Unprocessable Entity,50,565,169
2071,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/supervisor-zip,422,Unprocessable Entity,51,565,169
2072,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/analyze-zip-html,422,Unprocessable Entity,46,564,93
2073,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/lc-supervisor-zip,422,Unprocessable Entity,47,565,169
2074,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/multi-agent-file,422,Unprocessable Entity,42,564,89
2075,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/multi-agent-file-json,422,Unprocessable Entity,44,564,89
2076,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/analyze-file,422,Unprocessable Entity,47,564,89
2077,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/supervisor-zip,422,Unprocessable Entity,45,565,169
2078,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/scan,422,Unprocessable Entity,45,565,169
2079,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/analyze-zip-html,422,Unprocessable Entity,46,564,93
2080,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/lc-supervisor-zip,422,Unprocessable Entity,53,565,169
2081,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/multi-agent-file,422,Unprocessable Entity,57,564,89
2082,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/analyze-file,422,Unprocessable Entity,50,564,89
2083,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/multi-agent-file-json,422,Unprocessable Entity,51,564,89
2084,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/scan,422,Unprocessable Entity,54,565,169
2085,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/supervisor-zip,422,Unprocessable Entity,55,565,169
2086,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/analyze-zip-html,422,Unprocessable Entity,53,564,93
2087,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/lc-supervisor-zip,422,Unprocessable Entity,49,565,169
2088,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/multi-agent-file,422,Unprocessable Entity,47,564,89
2089,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/analyze-file,422,Unprocessable Entity,49,564,89
2090,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/multi-agent-file-json,422,Unprocessable Entity,54,564,89
2091,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/supervisor-zip,422,Unprocessable Entity,49,565,169
2092,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/scan,422,Unprocessable Entity,49,565,169
2093,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/analyze-zip-html,422,Unprocessable Entity,47,564,93
2094,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/lc-supervisor-zip,422,Unprocessable Entity,46,565,169
2095,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/multi-agent-file,422,Unprocessable Entity,47,564,89
2096,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/analyze-file,422,Unprocessable Entity,45,564,89
2097,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/multi-agent-file-json,422,Unprocessable Entity,43,564,89
2098,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/scan,422,Unprocessable Entity,44,565,169
2099,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/supervisor-zip,422,Unprocessable Entity,46,565,169
2100,Sat May 09 01:23:26 SGT 2026,Sat May 09 01:23:26 SGT 2026,POST,http://127.0.0.1:8000/analyze-zip-html,422,Unprocessable Entity,49,564,93
